dataset,checkpoint,image,semantic_utility_score,detector_retention,object_retention,relevance_retention,region_preservation,psnr,ssim,lpips,compression_ratio,bandwidth_saved_percent,semantic_token_count,total_token_count,inference_latency_ms
cems_hls,cems_only,20fc0d00954cf6c136d93400f32f6693cc130134_satellite.tif,98.13298344612123,0.9667626023292542,1.0,0.9731239676475525,1.0,18.43009901980554,0.8293187478640461,,531.9405141677613,99.81200905489132,3277,4096,524.4191000019782
cems_hls,mixed_domain,20fc0d00954cf6c136d93400f32f6693cc130134_satellite.tif,98.11504840850831,0.9682466387748718,1.0,0.9692591428756714,1.0,18.363816707420867,0.8244484245086446,,529.8525233644859,99.81126823863174,3277,4096,509.692300001916
cems_hls,mixed_regularized,20fc0d00954cf6c136d93400f32f6693cc130134_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.496717732178833,0.8113653276568246,,528.6667288325252,99.81084491505483,3277,4096,528.461599998991
cems_hls,original,2961d687b23372fb1938a0b6cfc5fe3c4607dbec_satellite.tif,99.30029543811514,1.0,1.0,0.9834035634994507,0.9632224168126094,25.381312419436,0.9751083413042131,,718.461762563729,99.8608137479117,3277,4096,417.73059999832185
cems_hls,cems_only,2961d687b23372fb1938a0b6cfc5fe3c4607dbec_satellite.tif,89.71881858104167,1.0,0.6666666666666666,0.9973244667053223,0.9772329246935202,26.149964163253795,0.9807323159173983,,723.4675467546755,99.86177679918252,3277,4096,378.63020000077086
cems_hls,mixed_domain,2961d687b23372fb1938a0b6cfc5fe3c4607dbec_satellite.tif,98.25364435616811,0.9850006699562073,1.0,0.9777071475982666,0.9299474605954466,25.347128568510243,0.9744302970578037,,736.155223880597,99.86415908390508,3277,4096,404.6550999992178
cems_hls,mixed_regularized,2961d687b23372fb1938a0b6cfc5fe3c4607dbec_satellite.tif,99.68476357267953,1.0,1.0,1.0,0.968476357267951,25.8315825986883,0.9771937604670786,,738.9123595505617,99.864665952995,3277,4096,394.7775999986334
cems_hls,original,37cd0afc3c489cb87dd3580436ff5396d95ffa3a_satellite.tif,86.45161290322582,1.0,0.5483870967741935,1.0,1.0,17.408049960269324,0.8229750349287818,,539.545147995504,99.8146586984027,3277,4096,589.8502999989432
cems_hls,cems_only,37cd0afc3c489cb87dd3580436ff5396d95ffa3a_satellite.tif,97.09677419354841,1.0,0.9032258064516129,1.0,1.0,18.58631661210676,0.8674634548257945,,525.7561153705732,99.80979774257212,3277,4096,534.1332000025432
cems_hls,mixed_domain,37cd0afc3c489cb87dd3580436ff5396d95ffa3a_satellite.tif,97.07460761070253,0.9546020030975342,1.0,0.9445263743400574,1.0,18.652928530780272,0.8675005810635159,,525.0851412944394,99.80955469478059,3277,4096,518.2658999983687
cems_hls,mixed_regularized,37cd0afc3c489cb87dd3580436ff5396d95ffa3a_satellite.tif,95.68276274588801,0.9968128800392151,0.8709677419354839,0.9840607643127441,1.0,18.85014114045698,0.8695041649576034,,527.5860047627771,99.81045744372055,3277,4096,537.5283999965177
cems_hls,original,39103442c5a4cfae25717678bc185c94c0ae955d_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.129958274438582,0.8695505422952676,,551.4742326638878,99.81866786501166,3277,4096,553.0904999977793
cems_hls,cems_only,39103442c5a4cfae25717678bc185c94c0ae955d_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.23631003076335,0.8663860468410397,,542.3292342090554,99.81561016133338,3277,4096,523.6350999985007
cems_hls,mixed_domain,39103442c5a4cfae25717678bc185c94c0ae955d_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.421869604931555,0.8653065498313766,,538.2176405325444,99.8142015562681,3277,4096,517.7774999974645
cems_hls,mixed_regularized,39103442c5a4cfae25717678bc185c94c0ae955d_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.370496705263193,0.8657974805023606,,535.6424365108576,99.81330829451939,3277,4096,507.8425000028801
cems_hls,original,429ee4ce3ca381543b8aeaecd62db3de1802d986_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.781326893910204,0.8542613293791387,,590.5328975115984,99.83066142390817,3277,4096,822.3613000009209
cems_hls,cems_only,429ee4ce3ca381543b8aeaecd62db3de1802d986_satellite.tif,96.09067320823671,0.9473282098770142,1.0,0.9298967719078064,0.9599609375,19.000828237238704,0.8540894397105422,,581.338384886859,99.82798314613362,3277,4096,576.895099999092
cems_hls,mixed_domain,429ee4ce3ca381543b8aeaecd62db3de1802d986_satellite.tif,96.19739174842834,0.9591888189315796,1.0,0.9452028870582581,0.892578125,18.119555746368537,0.8676756277473499,,568.3594479399229,99.82405500539762,3277,4096,519.3017000055988
cems_hls,mixed_regularized,429ee4ce3ca381543b8aeaecd62db3de1802d986_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.396945500496592,0.8590338165513561,,571.6078791590121,99.82505489576678,3277,4096,601.6253999987384
cems_hls,original,483ecab019cd9dd92c1a160523f73a11189e01ed_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.4150494800507,0.8647672268441345,,538.8853149530921,99.81443175899365,3277,4096,535.6720999989193
cems_hls,cems_only,483ecab019cd9dd92c1a160523f73a11189e01ed_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.84582166545571,0.8661432968891587,,526.7823320232079,99.81016827269826,3277,4096,519.0784999940661
cems_hls,mixed_domain,483ecab019cd9dd92c1a160523f73a11189e01ed_satellite.tif,100.0,1.0,1.0,1.0,1.0,15.009635954659998,0.606151816024175,,524.0361199031838,99.80917345922936,3277,4096,564.6908999988227
cems_hls,mixed_regularized,483ecab019cd9dd92c1a160523f73a11189e01ed_satellite.tif,100.0,1.0,1.0,1.0,1.0,14.738543482026778,0.5899838864688971,,526.6837574850299,99.81013274364581,3277,4096,516.9115000026068
