bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,inference_latency_ms,keep_ratio,lpips,object_retention,psnr,region_preservation,relevance_retention,semantic_token_count,semantic_utility_score,ssim,total_token_count,variant
98.94,94.3274,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00202.png,203,596.7806,0.8,0.589049,1.0,19.9254,1.0,1.0,3277,100.0,0.7753,4096,without_detail_term
98.95,95.1246,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00203.png,204,619.5061,0.8,0.581796,0.84375,20.0488,1.0,1.0,3277,95.3125,0.7817,4096,full_detail_aware
98.95,95.2143,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00203.png,204,621.3606,0.8,0.586902,0.84375,19.5667,1.0,1.0,3277,95.3125,0.7687,4096,without_detail_term
98.94,94.3419,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00204.png,205,603.5711,0.8,0.566557,1.0,19.8148,1.0,1.0,3277,100.0,0.8041,4096,full_detail_aware
98.94,94.2701,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00204.png,205,595.0481,0.8,0.565959,1.0,19.787,1.0,1.0,3277,100.0,0.8025,4096,without_detail_term
98.88,89.4308,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00205.png,206,600.172,0.8,0.530189,1.0,20.6748,0.619497,1.0,3277,96.195,0.7861,4096,full_detail_aware
98.88,89.4837,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00205.png,206,608.7924,0.8,0.530088,1.0,20.99,0.606918,1.0,3277,96.0692,0.7923,4096,without_detail_term
98.9,90.64,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00206.png,207,613.3773,0.8,0.570469,1.0,20.2261,1.0,1.0,3277,100.0,0.8111,4096,full_detail_aware
98.9,90.8795,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00206.png,207,609.2366,0.8,0.572098,1.0,20.0514,1.0,1.0,3277,100.0,0.8048,4096,without_detail_term
98.97,96.6297,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00207.png,208,584.6114,0.8,0.594549,1.0,19.8969,1.0,1.0,3277,100.0,0.7584,4096,full_detail_aware
98.97,96.7756,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00207.png,208,574.1601,0.8,0.594798,1.0,19.7761,1.0,1.0,3277,100.0,0.757,4096,without_detail_term
98.95,95.5697,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00208.png,209,562.3935,0.8,0.565082,1.0,19.231,1.0,1.0,3277,100.0,0.7524,4096,full_detail_aware
98.95,95.2077,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00208.png,209,596.2111,0.8,0.565905,1.0,19.2076,1.0,1.0,3277,100.0,0.7494,4096,without_detail_term
98.91,91.557,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00209.png,210,568.8879,0.8,0.570214,1.0,20.7261,1.0,1.0,3277,100.0,0.8264,4096,full_detail_aware
98.9,91.2491,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00209.png,210,601.9925,0.8,0.569282,1.0,21.1986,1.0,1.0,3277,100.0,0.8365,4096,without_detail_term
98.93,93.4678,0.90995,datasets\sentinel2_500_patch\images\sentinel2_patch_00210.png,211,575.8654,0.8,0.591757,0.757576,17.625,0.90035,0.923187,3277,86.5925,0.7436,4096,full_detail_aware
98.93,93.7321,0.917732,datasets\sentinel2_500_patch\images\sentinel2_patch_00210.png,211,587.0345,0.8,0.592605,0.787879,17.5908,0.898601,0.930523,3277,87.9421,0.7426,4096,without_detail_term
98.91,91.7496,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00211.png,212,580.3516,0.8,0.564185,1.0,20.7923,1.0,1.0,3277,100.0,0.808,4096,full_detail_aware
98.91,91.7496,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00211.png,212,605.2727,0.8,0.566725,1.0,19.8049,1.0,1.0,3277,100.0,0.781,4096,without_detail_term
98.92,92.3857,0.968934,datasets\sentinel2_500_patch\images\sentinel2_patch_00212.png,213,619.0878,0.8,0.566425,0.857143,20.7638,1.0,0.975143,3277,93.9745,0.8279,4096,full_detail_aware
98.92,92.7337,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00212.png,213,589.0034,0.8,0.572589,0.892857,20.0488,1.0,1.0,3277,96.7857,0.8095,4096,without_detail_term
98.89,90.0274,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00213.png,214,573.7889,0.8,0.545237,1.0,19.5157,1.0,1.0,3277,100.0,0.7859,4096,full_detail_aware
98.89,90.0951,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00213.png,214,586.7468,0.8,0.54731,1.0,19.4088,1.0,1.0,3277,100.0,0.7824,4096,without_detail_term
98.89,89.6969,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00214.png,215,573.3352,0.8,0.548496,0.742857,19.032,1.0,1.0,3277,92.2857,0.7832,4096,full_detail_aware
98.88,89.5289,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00214.png,215,578.1732,0.8,0.550738,0.771429,19.142,1.0,1.0,3277,93.1429,0.7874,4096,without_detail_term
98.95,95.4026,0.971301,datasets\sentinel2_500_patch\images\sentinel2_patch_00215.png,216,553.6152,0.8,0.582872,0.612903,19.4683,1.0,0.981749,3277,86.8741,0.7842,4096,full_detail_aware
98.95,95.2755,0.976568,datasets\sentinel2_500_patch\images\sentinel2_patch_00215.png,216,556.1161,0.8,0.583188,0.612903,19.2861,1.0,0.98598,3277,87.1694,0.7787,4096,without_detail_term
98.94,94.5839,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00216.png,217,576.8434,0.8,0.569798,0.96,19.7914,1.0,1.0,3277,98.8,0.7977,4096,full_detail_aware
98.95,94.8145,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00216.png,217,583.9437,0.8,0.576048,1.0,19.1064,1.0,1.0,3277,100.0,0.7788,4096,without_detail_term
98.93,93.0522,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00217.png,218,582.0344,0.8,0.596691,0.666667,19.1296,1.0,1.0,3277,90.0,0.816,4096,full_detail_aware
98.92,93.0002,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00217.png,218,574.8979,0.8,0.599582,0.666667,19.0557,1.0,1.0,3277,90.0,0.8148,4096,without_detail_term
98.93,93.3936,0.831463,datasets\sentinel2_500_patch\images\sentinel2_patch_00218.png,219,585.7039,0.8,0.61493,1.0,19.4671,0.733983,0.837151,3277,87.3413,0.8596,4096,full_detail_aware
98.93,93.5017,0.947445,datasets\sentinel2_500_patch\images\sentinel2_patch_00218.png,219,583.4741,0.8,0.614691,1.0,19.5114,0.924791,0.953109,3277,96.2079,0.8609,4096,without_detail_term
98.9,90.5848,0.874192,datasets\sentinel2_500_patch\images\sentinel2_patch_00219.png,220,580.6472,0.8,0.599941,1.0,19.7536,1.0,0.892082,3277,92.8093,0.8577,4096,full_detail_aware
98.9,90.8283,0.884191,datasets\sentinel2_500_patch\images\sentinel2_patch_00219.png,220,582.1223,0.8,0.601005,1.0,19.7634,1.0,0.902546,3277,93.4186,0.8555,4096,without_detail_term
98.91,91.7329,0.929897,datasets\sentinel2_500_patch\images\sentinel2_patch_00220.png,221,588.9124,0.8,0.624965,1.0,19.3891,0.894531,0.937656,3277,94.8943,0.8699,4096,full_detail_aware
98.91,91.6097,0.961586,datasets\sentinel2_500_patch\images\sentinel2_patch_00220.png,221,598.7436,0.8,0.628927,1.0,19.3181,0.979492,0.967526,3277,97.6089,0.8696,4096,without_detail_term
98.93,93.0498,0.937031,datasets\sentinel2_500_patch\images\sentinel2_patch_00221.png,222,585.5199,0.8,0.591309,0.758621,20.0892,1.0,0.929878,3277,88.8374,0.8564,4096,full_detail_aware
98.93,93.0313,0.963842,datasets\sentinel2_500_patch\images\sentinel2_patch_00221.png,222,596.8275,0.8,0.589427,0.827586,20.1277,1.0,0.956409,3277,92.5094,0.8555,4096,without_detail_term
98.93,93.5315,0.944101,datasets\sentinel2_500_patch\images\sentinel2_patch_00222.png,223,613.2427,0.8,0.566469,0.676471,20.0774,0.873371,0.960293,3277,85.9977,0.8729,4096,full_detail_aware
98.93,93.4937,0.965312,datasets\sentinel2_500_patch\images\sentinel2_patch_00222.png,223,617.6251,0.8,0.568014,0.647059,20.02,0.873371,0.978032,3277,86.3186,0.8717,4096,without_detail_term
98.94,94.7576,0.797963,datasets\sentinel2_500_patch\images\sentinel2_patch_00223.png,224,602.2427,0.8,0.616277,1.0,19.3517,0.839844,0.796276,3277,86.2425,0.8557,4096,full_detail_aware
98.94,94.4996,0.815067,datasets\sentinel2_500_patch\images\sentinel2_patch_00223.png,224,598.5293,0.8,0.620162,1.0,19.4553,0.878906,0.814094,3277,87.6736,0.8558,4096,without_detail_term
98.93,93.7435,0.98485,datasets\sentinel2_500_patch\images\sentinel2_patch_00224.png,225,583.4366,0.8,0.613898,1.0,18.881,1.0,0.978833,3277,98.9707,0.8547,4096,full_detail_aware
98.93,93.5279,0.951371,datasets\sentinel2_500_patch\images\sentinel2_patch_00224.png,225,585.4031,0.8,0.613912,1.0,18.9541,1.0,0.947388,3277,97.0026,0.855,4096,without_detail_term
98.94,94.5889,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00225.png,226,590.5051,0.8,0.60938,0.896552,20.0323,1.0,1.0,3277,96.8966,0.882,4096,full_detail_aware
98.94,94.3488,0.984465,datasets\sentinel2_500_patch\images\sentinel2_patch_00225.png,226,645.1761,0.8,0.609035,0.931034,20.0383,0.991776,0.970249,3277,96.6324,0.8823,4096,without_detail_term
98.96,96.1697,0.890755,datasets\sentinel2_500_patch\images\sentinel2_patch_00226.png,227,598.3324,0.8,0.660455,1.0,18.5987,0.945312,0.91759,3277,93.4351,0.8098,4096,full_detail_aware
98.96,96.484,0.93991,datasets\sentinel2_500_patch\images\sentinel2_patch_00226.png,227,585.7858,0.8,0.663373,1.0,18.5513,1.0,0.970359,3277,97.0036,0.8079,4096,without_detail_term
98.96,95.7396,0.895551,datasets\sentinel2_500_patch\images\sentinel2_patch_00227.png,228,591.6966,0.8,0.694161,1.0,18.2249,0.683594,0.90434,3277,90.7448,0.7834,4096,full_detail_aware
98.96,96.3195,0.829801,datasets\sentinel2_500_patch\images\sentinel2_patch_00227.png,228,600.9904,0.8,0.704132,1.0,18.07,0.515625,0.838417,3277,85.1166,0.7783,4096,without_detail_term
98.98,97.9397,0.714144,datasets\sentinel2_500_patch\images\sentinel2_patch_00228.png,229,592.9249,0.8,0.687209,1.0,19.1598,0.366211,0.740169,3277,77.0313,0.8378,4096,full_detail_aware
98.98,98.1964,0.709455,datasets\sentinel2_500_patch\images\sentinel2_patch_00228.png,229,589.1677,0.8,0.688246,1.0,19.3861,0.353516,0.735552,3277,76.6244,0.8416,4096,without_detail_term
98.96,96.1615,0.64837,datasets\sentinel2_500_patch\images\sentinel2_patch_00229.png,230,598.1015,0.8,0.642527,1.0,20.3739,0.248047,0.657249,3277,71.5603,0.85,4096,full_detail_aware
98.96,95.9704,0.658012,datasets\sentinel2_500_patch\images\sentinel2_patch_00229.png,230,606.5093,0.8,0.645077,1.0,20.351,0.199219,0.667285,3277,71.6583,0.849,4096,without_detail_term
98.97,97.4354,0.944035,datasets\sentinel2_500_patch\images\sentinel2_patch_00230.png,231,626.1774,0.8,0.633526,1.0,19.9375,1.0,0.939587,3277,96.5532,0.8637,4096,full_detail_aware
98.97,97.1687,0.979582,datasets\sentinel2_500_patch\images\sentinel2_patch_00230.png,231,587.7171,0.8,0.632765,1.0,20.0485,1.0,0.975192,3277,98.6871,0.864,4096,without_detail_term
98.96,95.8541,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00231.png,232,625.3778,0.8,0.663825,1.0,19.716,1.0,1.0,3277,100.0,0.8202,4096,full_detail_aware
98.96,95.9474,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00231.png,232,584.297,0.8,0.668395,1.0,19.6612,1.0,1.0,3277,100.0,0.8162,4096,without_detail_term
98.95,94.9988,0.78053,datasets\sentinel2_500_patch\images\sentinel2_patch_00232.png,233,637.6261,0.8,0.660756,1.0,18.9157,0.581055,0.811774,3277,83.2672,0.8046,4096,full_detail_aware
98.95,95.2385,0.798148,datasets\sentinel2_500_patch\images\sentinel2_patch_00232.png,233,603.1341,0.8,0.664305,1.0,18.7197,0.62793,0.829668,3277,84.7986,0.7962,4096,without_detail_term
98.98,97.7751,0.740437,datasets\sentinel2_500_patch\images\sentinel2_patch_00233.png,234,606.3162,0.8,0.643479,1.0,19.206,0.472656,0.763486,3277,79.6138,0.8474,4096,full_detail_aware
98.98,97.9841,0.800418,datasets\sentinel2_500_patch\images\sentinel2_patch_00233.png,234,593.6857,0.8,0.647776,1.0,19.2343,0.576172,0.825348,3277,84.2854,0.8479,4096,without_detail_term
98.97,97.0883,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00234.png,235,608.7244,0.8,0.611262,1.0,19.6429,1.0,1.0,3277,100.0,0.7704,4096,full_detail_aware
98.97,97.2341,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00234.png,235,568.4079,0.8,0.618832,1.0,18.8682,1.0,1.0,3277,100.0,0.7463,4096,without_detail_term
98.96,96.3993,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00235.png,236,579.1998,0.8,0.649595,1.0,18.2847,1.0,1.0,3277,100.0,0.7554,4096,full_detail_aware
98.96,96.4928,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00235.png,236,565.5086,0.8,0.655665,1.0,17.671,1.0,1.0,3277,100.0,0.7323,4096,without_detail_term
98.95,95.3349,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00236.png,237,614.8649,0.8,0.646771,1.0,19.6988,1.0,1.0,3277,100.0,0.7869,4096,full_detail_aware
98.95,94.9644,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00236.png,237,598.5988,0.8,0.648972,1.0,19.2307,1.0,1.0,3277,100.0,0.778,4096,without_detail_term
98.9,91.0494,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00237.png,238,616.8103,0.8,0.588622,1.0,19.9439,1.0,1.0,3277,100.0,0.7858,4096,full_detail_aware
98.9,91.1347,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00237.png,238,887.2783,0.8,0.587298,1.0,20.0313,1.0,1.0,3277,100.0,0.7882,4096,without_detail_term
98.88,88.9362,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00238.png,239,729.0026,0.8,0.543939,0.76,21.9739,0.927438,1.0,3277,92.0744,0.8261,4096,full_detail_aware
98.88,88.9362,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00238.png,239,745.3579,0.8,0.546461,0.8,21.7495,0.927438,1.0,3277,93.2744,0.8217,4096,without_detail_term
98.95,95.6385,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00239.png,240,627.3268,0.8,0.595092,0.941176,19.8178,1.0,1.0,3277,98.2353,0.7635,4096,full_detail_aware
98.95,95.4014,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00239.png,240,735.6106,0.8,0.597248,0.911765,19.8255,1.0,1.0,3277,97.3529,0.7614,4096,without_detail_term
98.95,95.5232,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00240.png,241,635.2104,0.8,0.605406,1.0,18.0028,1.0,1.0,3277,100.0,0.7195,4096,full_detail_aware
98.96,95.9642,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00240.png,241,672.4706,0.8,0.606972,1.0,18.0116,1.0,1.0,3277,100.0,0.7179,4096,without_detail_term
98.96,96.3579,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00241.png,242,672.4207,0.8,0.592623,1.0,18.5464,1.0,1.0,3277,100.0,0.7662,4096,full_detail_aware
98.96,96.34,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00241.png,242,724.9638,0.8,0.591606,1.0,18.7923,1.0,1.0,3277,100.0,0.7726,4096,without_detail_term
98.95,95.4945,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00242.png,243,628.0154,0.8,0.630706,0.571429,19.3297,1.0,1.0,3277,87.1429,0.7582,4096,full_detail_aware
98.95,95.6796,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00242.png,243,726.6061,0.8,0.633857,0.571429,19.1522,1.0,1.0,3277,87.1429,0.7471,4096,without_detail_term
99.05,104.936,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00243.png,244,730.5743,0.8,0.727991,0.961538,17.6291,1.0,1.0,3277,98.8462,0.6866,4096,full_detail_aware
99.05,104.9163,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00243.png,244,734.4265,0.8,0.727898,1.0,17.307,1.0,1.0,3277,100.0,0.6799,4096,without_detail_term
99.01,100.8716,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00244.png,245,685.4288,0.8,0.718179,0.857143,15.7068,1.0,1.0,3277,95.7143,0.4984,4096,full_detail_aware
99.01,100.7575,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00244.png,245,697.4891,0.8,0.721778,0.828571,15.5329,1.0,1.0,3277,94.8571,0.4878,4096,without_detail_term
98.91,91.8373,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00245.png,246,693.3736,0.8,0.659106,0.962963,16.8032,1.0,1.0,3277,98.8889,0.5385,4096,full_detail_aware
98.91,91.8021,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00245.png,246,780.1343,0.8,0.661679,1.0,16.658,1.0,1.0,3277,100.0,0.5428,4096,without_detail_term
98.96,95.9037,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00246.png,247,752.7536,0.8,0.668506,1.0,15.3586,1.0,1.0,3277,100.0,0.5448,4096,full_detail_aware
98.96,95.9602,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00246.png,247,621.095,0.8,0.674461,1.0,15.0796,1.0,1.0,3277,100.0,0.5328,4096,without_detail_term
98.94,94.5831,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00247.png,248,664.2987,0.8,0.650685,1.0,19.3125,1.0,1.0,3277,100.0,0.7541,4096,full_detail_aware
98.95,94.8276,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00247.png,248,747.2833,0.8,0.65649,0.967742,18.8268,1.0,1.0,3277,99.0323,0.7451,4096,without_detail_term
98.98,97.6147,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00248.png,249,901.5113,0.8,0.666079,0.666667,17.0358,1.0,1.0,3277,90.0,0.6216,4096,full_detail_aware
98.98,97.7074,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00248.png,249,819.3791,0.8,0.66873,0.722222,16.8219,1.0,1.0,3277,91.6667,0.609,4096,without_detail_term
98.92,92.6511,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00249.png,250,752.3783,0.8,0.644946,0.758621,15.6078,1.0,1.0,3277,92.7586,0.4939,4096,full_detail_aware
98.92,92.7393,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00249.png,250,904.9757,0.8,0.651431,0.62069,15.3961,1.0,1.0,3277,88.6207,0.4773,4096,without_detail_term
98.9,90.9064,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00250.png,251,929.1252,0.8,0.644673,0.777778,18.1747,1.0,1.0,3277,93.3333,0.7907,4096,full_detail_aware
98.91,91.7128,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00250.png,251,830.6112,0.8,0.650006,0.851852,18.2763,1.0,1.0,3277,95.5556,0.7952,4096,without_detail_term
98.97,97.0034,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00251.png,252,697.8254,0.8,0.72999,1.0,16.7635,1.0,1.0,3277,100.0,0.7411,4096,full_detail_aware
98.97,97.0943,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00251.png,252,724.3956,0.8,0.72808,1.0,16.5759,1.0,1.0,3277,100.0,0.7318,4096,without_detail_term
98.95,95.2643,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00252.png,253,679.2036,0.8,0.783014,1.0,13.094,1.0,1.0,3277,100.0,0.3694,4096,full_detail_aware
98.95,95.0316,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00252.png,253,758.15,0.8,0.784859,1.0,12.9153,1.0,1.0,3277,100.0,0.3462,4096,without_detail_term
98.89,90.2533,0.966347,datasets\sentinel2_500_patch\images\sentinel2_patch_00253.png,254,798.5788,0.8,0.712748,1.0,12.3375,0.147461,1.0,3277,90.1285,0.1706,4096,full_detail_aware
98.89,90.4509,0.83248,datasets\sentinel2_500_patch\images\sentinel2_patch_00253.png,254,735.2044,0.8,0.714627,1.0,12.2056,0.010742,0.890041,3277,81.2074,0.1606,4096,without_detail_term
98.92,92.4478,0.944423,datasets\sentinel2_500_patch\images\sentinel2_patch_00254.png,255,785.0717,0.8,0.703656,1.0,12.9584,0.039062,0.987071,3277,87.9089,0.3896,4096,full_detail_aware
98.92,92.7644,0.940865,datasets\sentinel2_500_patch\images\sentinel2_patch_00254.png,255,769.3129,0.8,0.709387,1.0,12.8254,0.03125,0.981718,3277,87.5815,0.363,4096,without_detail_term
98.91,92.1351,0.966185,datasets\sentinel2_500_patch\images\sentinel2_patch_00255.png,256,790.1681,0.8,0.647162,1.0,18.7104,1.0,0.977686,3277,98.2011,0.7964,4096,full_detail_aware
98.92,92.3795,0.975353,datasets\sentinel2_500_patch\images\sentinel2_patch_00255.png,256,789.6518,0.8,0.648049,1.0,18.6982,1.0,0.987253,3277,98.7592,0.7962,4096,without_detail_term
98.92,92.849,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00256.png,257,868.7751,0.8,0.735644,0.78125,12.05,1.0,1.0,3277,93.4375,0.3116,4096,full_detail_aware
98.93,93.0454,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00256.png,257,866.6299,0.8,0.74218,0.90625,11.8874,1.0,1.0,3277,97.1875,0.2765,4096,without_detail_term
98.88,89.173,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00257.png,258,764.5559,0.8,0.602916,0.655172,20.3126,1.0,1.0,3277,89.6552,0.8651,4096,full_detail_aware
98.88,89.6582,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00257.png,258,768.9384,0.8,0.600785,0.689655,20.188,1.0,1.0,3277,90.6897,0.8606,4096,without_detail_term
98.93,93.276,0.785748,datasets\sentinel2_500_patch\images\sentinel2_patch_00258.png,259,826.7141,0.8,0.717499,1.0,20.0867,0.297852,0.802868,3277,80.4658,0.8381,4096,full_detail_aware
98.92,92.9513,0.8841,datasets\sentinel2_500_patch\images\sentinel2_patch_00258.png,259,807.7374,0.8,0.711904,1.0,20.1433,0.433594,0.907021,3277,87.8404,0.8409,4096,without_detail_term
98.96,96.1793,0.824758,datasets\sentinel2_500_patch\images\sentinel2_patch_00259.png,260,791.2042,0.8,0.614155,0.954545,20.4339,0.787109,0.831566,3277,86.1291,0.8871,4096,full_detail_aware
98.95,95.682,0.831483,datasets\sentinel2_500_patch\images\sentinel2_patch_00259.png,260,753.2324,0.8,0.613533,1.0,20.4123,0.821289,0.838205,3277,88.2363,0.8859,4096,without_detail_term
99.02,101.6832,0.59756,datasets\sentinel2_500_patch\images\sentinel2_patch_00260.png,261,682.1039,0.8,0.619626,0.826087,21.6889,0.060832,0.569646,3277,60.6862,0.8565,4096,full_detail_aware
99.02,102.242,0.647893,datasets\sentinel2_500_patch\images\sentinel2_patch_00260.png,261,872.5573,0.8,0.623785,1.0,21.7453,0.077908,0.617934,3277,69.0535,0.8563,4096,without_detail_term
99.06,105.966,0.784233,datasets\sentinel2_500_patch\images\sentinel2_patch_00261.png,262,829.1509,0.8,0.634275,1.0,22.9756,0.409091,0.803827,3277,81.5368,0.8885,4096,full_detail_aware
99.05,105.7368,0.755817,datasets\sentinel2_500_patch\images\sentinel2_patch_00261.png,262,775.4991,0.8,0.634779,1.0,22.9769,0.373106,0.775096,3277,79.4657,0.8884,4096,without_detail_term
99.0,99.5173,0.690502,datasets\sentinel2_500_patch\images\sentinel2_patch_00262.png,263,647.1337,0.8,0.630643,1.0,20.4652,0.42585,0.716485,3277,76.2083,0.8465,4096,full_detail_aware
99.0,99.5173,0.721887,datasets\sentinel2_500_patch\images\sentinel2_patch_00262.png,263,778.1367,0.8,0.629428,1.0,20.6896,0.468027,0.749048,3277,78.5367,0.8502,4096,without_detail_term
98.97,97.2036,0.826979,datasets\sentinel2_500_patch\images\sentinel2_patch_00263.png,264,724.2031,0.8,0.639301,1.0,19.8016,0.844727,0.855486,3277,88.6361,0.8388,4096,full_detail_aware
98.97,97.0506,0.917841,datasets\sentinel2_500_patch\images\sentinel2_patch_00263.png,264,811.2494,0.8,0.638781,1.0,19.7948,1.0,0.945911,3277,95.6319,0.8388,4096,without_detail_term
98.98,97.7452,0.810984,datasets\sentinel2_500_patch\images\sentinel2_patch_00264.png,265,702.593,0.8,0.657854,0.9375,20.7442,0.62531,0.792131,3277,82.6601,0.8809,4096,full_detail_aware
98.97,97.3056,0.873952,datasets\sentinel2_500_patch\images\sentinel2_patch_00264.png,265,832.4414,0.8,0.657023,0.9375,20.7503,0.739454,0.853592,3277,87.5495,0.8796,4096,without_detail_term
98.93,93.6874,0.817275,datasets\sentinel2_500_patch\images\sentinel2_patch_00265.png,266,734.6473,0.8,0.624009,1.0,19.8478,0.727539,0.808048,3277,86.1274,0.8819,4096,full_detail_aware
98.93,93.6874,0.86976,datasets\sentinel2_500_patch\images\sentinel2_patch_00265.png,266,775.2701,0.8,0.627396,1.0,20.0043,0.833008,0.861546,3277,90.3514,0.8815,4096,without_detail_term
98.94,93.9751,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00266.png,267,608.3991,0.8,0.674577,1.0,18.0335,1.0,1.0,3277,100.0,0.6919,4096,full_detail_aware
98.94,93.9039,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00266.png,267,594.7827,0.8,0.674094,1.0,18.1484,1.0,1.0,3277,100.0,0.6934,4096,without_detail_term
98.93,93.5378,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00267.png,268,619.7037,0.8,0.560934,0.586207,19.8793,1.0,1.0,3277,87.5862,0.8155,4096,full_detail_aware
98.93,93.5378,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00267.png,268,617.5411,0.8,0.562242,0.62069,19.8702,1.0,1.0,3277,88.6207,0.8155,4096,without_detail_term
98.86,87.5713,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00268.png,269,594.2828,0.8,0.568915,1.0,21.1943,1.0,1.0,3277,100.0,0.7903,4096,full_detail_aware
98.86,87.676,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00268.png,269,592.6498,0.8,0.56881,1.0,21.1376,1.0,1.0,3277,100.0,0.7883,4096,without_detail_term
98.88,89.2352,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00269.png,270,608.5196,0.8,0.600247,0.851852,20.6887,0.931373,1.0,3277,94.8693,0.782,4096,full_detail_aware
98.88,89.2169,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00269.png,270,589.2249,0.8,0.602569,0.851852,20.381,0.901961,1.0,3277,94.5752,0.771,4096,without_detail_term
98.87,88.4917,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00270.png,271,577.6537,0.8,0.587305,0.96875,21.4556,0.955307,1.0,3277,98.6156,0.8022,4096,full_detail_aware
98.87,88.4237,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00270.png,271,584.4642,0.8,0.588454,1.0,21.0498,0.938547,1.0,3277,99.3855,0.7926,4096,without_detail_term
